scientific_name,match_basis,supplier,product_name,stock_size,price_min_aud,price_max_aud,availability_status,size_price_mapping_status,supplier_url,verification_date,match_location,taxon_verification_url,source_freshness,proposed_valid_to,review_status
Eucalyptus salmanophloia,species_or_cultivar_listing,Tree Sales via HortOS,Eucalyptus salmonophloia,3L,33.00,33.00,available,exact_listed_size_price,https://au.hortosapp.com/plants/eucalyptus-salmonophloia,2026-09-18,exact_gbif_species_alias,https://www.gbif.org/species/3176553,6 days ago,2026-10-18,loaded_exact_species_and_size_price
Eucalyptus salmanophloia,species_or_cultivar_listing,Tulla Natives via HortOS,Eucalyptus salmonophloia,Tube,2.13,2.13,available,exact_listed_size_price,https://au.hortosapp.com/plants/eucalyptus-salmonophloia,2026-09-18,exact_gbif_species_alias,https://www.gbif.org/species/3176553,6 days ago,2026-10-18,loaded_exact_species_and_size_price
Eucalyptus salmanophloia,species_or_cultivar_listing,Westgrow Farm Trees via HortOS,Eucalyptus salmonophloia,Forestry tube,22.73,22.73,available,exact_listed_size_price,https://au.hortosapp.com/plants/eucalyptus-salmonophloia,2026-09-18,exact_gbif_species_alias,https://www.gbif.org/species/3176553,12 days ago,2026-10-18,loaded_exact_species_and_size_price
Eucalyptus salmonophloia,exact_catalogue_name,GrowAbility Nursery via HortOS,Eucalyptus salmonophloia,150mm,13.64,13.64,available,exact_listed_size_price,https://au.hortosapp.com/plants/eucalyptus-salmonophloia,2026-09-18,exact_hortos_botanical_name,,6 days ago,2026-10-18,loaded_exact_species_and_size_price
Eucalyptus salmonophloia,exact_catalogue_name,GrowAbility Nursery via HortOS,Eucalyptus salmonophloia,35L,99.09,99.09,available,exact_listed_size_price,https://au.hortosapp.com/plants/eucalyptus-salmonophloia,2026-09-18,exact_hortos_botanical_name,,6 days ago,2026-10-18,loaded_exact_species_and_size_price
Eucalyptus salmonophloia,exact_catalogue_name,GrowAbility Nursery via HortOS,Eucalyptus salmonophloia,Tube,4.09,4.09,available,exact_listed_size_price,https://au.hortosapp.com/plants/eucalyptus-salmonophloia,2026-09-18,exact_hortos_botanical_name,,6 days ago,2026-10-18,loaded_exact_species_and_size_price
Eucalyptus salmonophloia,exact_catalogue_name,Murray River Tree Farm Pty Ltd via HortOS,Eucalyptus salmonophloia,200mm,12.95,12.95,available,exact_listed_size_price,https://au.hortosapp.com/plants/eucalyptus-salmonophloia,2026-09-18,exact_hortos_botanical_name,,6 days ago,2026-10-18,loaded_exact_species_and_size_price
Eucalyptus salmonophloia,exact_catalogue_name,Tree Sales via HortOS,Eucalyptus salmonophloia,3L,33.00,33.00,available,exact_listed_size_price,https://au.hortosapp.com/plants/eucalyptus-salmonophloia,2026-09-18,exact_hortos_botanical_name,,6 days ago,2026-10-18,loaded_exact_species_and_size_price
Eucalyptus salmonophloia,exact_catalogue_name,Tulla Natives via HortOS,Eucalyptus salmonophloia,Tube,2.13,2.13,available,exact_listed_size_price,https://au.hortosapp.com/plants/eucalyptus-salmonophloia,2026-09-18,exact_hortos_botanical_name,,6 days ago,2026-10-18,loaded_exact_species_and_size_price
Eucalyptus salmonophloia,exact_catalogue_name,Westgrow Farm Trees via HortOS,Eucalyptus salmonophloia,Forestry tube,22.73,22.73,available,exact_listed_size_price,https://au.hortosapp.com/plants/eucalyptus-salmonophloia,2026-09-18,exact_hortos_botanical_name,,12 days ago,2026-10-18,loaded_exact_species_and_size_price
Eucalyptus salubris,exact_catalogue_name,GrowAbility Nursery via HortOS,Eucalyptus salubris,Tube,4.09,4.09,available,exact_listed_size_price,https://au.hortosapp.com/plants/eucalyptus-salubris,2026-09-18,exact_hortos_botanical_name,,6 days ago,2026-10-18,loaded_exact_species_and_size_price
Eucalyptus salubris,exact_catalogue_name,Tulla Natives via HortOS,Eucalyptus salubris,Tube,2.13,2.13,available,exact_listed_size_price,https://au.hortosapp.com/plants/eucalyptus-salubris,2026-09-18,exact_hortos_botanical_name,,6 days ago,2026-10-18,loaded_exact_species_and_size_price
Eucalyptus salubris,exact_catalogue_name,Westgrow Farm Trees via HortOS,Eucalyptus salubris,Forestry tube,22.73,22.73,available,exact_listed_size_price,https://au.hortosapp.com/plants/eucalyptus-salubris,2026-09-18,exact_hortos_botanical_name,,12 days ago,2026-10-18,loaded_exact_species_and_size_price
Eucalyptus sargentii,exact_catalogue_name,GrowAbility Nursery via HortOS,Eucalyptus sargentii,150mm,13.64,13.64,available,exact_listed_size_price,https://au.hortosapp.com/plants/eucalyptus-sargentii,2026-09-18,exact_hortos_botanical_name,,6 days ago,2026-10-18,loaded_exact_species_and_size_price
Eucalyptus sargentii,exact_catalogue_name,GrowAbility Nursery via HortOS,Eucalyptus sargentii,Tube,4.09,4.09,available,exact_listed_size_price,https://au.hortosapp.com/plants/eucalyptus-sargentii,2026-09-18,exact_hortos_botanical_name,,6 days ago,2026-10-18,loaded_exact_species_and_size_price
Eucalyptus sargentii,exact_catalogue_name,Westgrow Farm Trees via HortOS,Eucalyptus sargentii,Forestry tube,22.73,22.73,available,exact_listed_size_price,https://au.hortosapp.com/plants/eucalyptus-sargentii,2026-09-18,exact_hortos_botanical_name,,12 days ago,2026-10-18,loaded_exact_species_and_size_price
Eucalyptus serraensis,exact_catalogue_name,Plants Direct Australia via HortOS,Eucalyptus serraensis,330mm,69.90,69.90,available,exact_listed_size_price,https://au.hortosapp.com/plants/eucalyptus-serraensis,2026-09-18,exact_hortos_botanical_name,,6 days ago,2026-10-18,loaded_exact_species_and_size_price
Eucalyptus siderophloia,exact_catalogue_name,Eastern Forest Nursery Pty Ltd via HortOS,Eucalyptus siderophloia,Tube,2.20,2.20,available,exact_listed_size_price,https://au.hortosapp.com/plants/eucalyptus-siderophloia,2026-09-18,exact_hortos_botanical_name,,6 days ago,2026-10-18,loaded_exact_species_and_size_price
Eucalyptus siderophloia,exact_catalogue_name,Kumbartcho Nursery via HortOS,Eucalyptus siderophloia,Tube,1.55,1.55,available,exact_listed_size_price,https://au.hortosapp.com/plants/eucalyptus-siderophloia,2026-09-18,exact_hortos_botanical_name,,6 days ago,2026-10-18,loaded_exact_species_and_size_price
Eucalyptus siderophloia,exact_catalogue_name,Noosa and District Landcare Group Inc via HortOS,Eucalyptus siderophloia,Tube,2.00,2.00,available,exact_listed_size_price,https://au.hortosapp.com/plants/eucalyptus-siderophloia,2026-09-18,exact_hortos_botanical_name,,6 days ago,2026-10-18,loaded_exact_species_and_size_price
Eucalyptus siderophloia,exact_catalogue_name,Northern Rivers Natives via HortOS,Eucalyptus siderophloia,Tube,3.50,3.50,available,exact_listed_size_price,https://au.hortosapp.com/plants/eucalyptus-siderophloia,2026-09-18,exact_hortos_botanical_name,,12 days ago,2026-10-18,loaded_exact_species_and_size_price
Eucalyptus siderophloia,exact_catalogue_name,Paten Park Native Nursery via HortOS,Eucalyptus siderophloia,Tube,3.00,3.00,available,exact_listed_size_price,https://au.hortosapp.com/plants/eucalyptus-siderophloia,2026-09-18,exact_hortos_botanical_name,,12 days ago,2026-10-18,loaded_exact_species_and_size_price
Eucalyptus siderophloia,exact_catalogue_name,Tubestock Nursery Australia via HortOS,Eucalyptus siderophloia,200mm,12.50,12.50,available,exact_listed_size_price,https://au.hortosapp.com/plants/eucalyptus-siderophloia,2026-09-18,exact_hortos_botanical_name,,6 days ago,2026-10-18,loaded_exact_species_and_size_price
Eucalyptus siderophloia,exact_catalogue_name,Tubestock Nursery Australia via HortOS,Eucalyptus siderophloia,Tube,1.80,1.80,available,exact_listed_size_price,https://au.hortosapp.com/plants/eucalyptus-siderophloia,2026-09-18,exact_hortos_botanical_name,,6 days ago,2026-10-18,loaded_exact_species_and_size_price
Eucalyptus siderophloia,exact_catalogue_name,Wallum Nurseries via HortOS,Eucalyptus siderophloia,Tube,2.10,2.10,available,exact_listed_size_price,https://au.hortosapp.com/plants/eucalyptus-siderophloia,2026-09-18,exact_hortos_botanical_name,,6 days ago,2026-10-18,loaded_exact_species_and_size_price
Eucalyptus stellulata,exact_catalogue_name,Danganelly Native Plant Nursery via HortOS,Eucalyptus stellulata,Tube,1.82,1.82,available,exact_listed_size_price,https://au.hortosapp.com/plants/eucalyptus-stellulata,2026-09-18,exact_hortos_botanical_name,,12 days ago,2026-10-18,loaded_exact_species_and_size_price
Eucalyptus stellulata,exact_catalogue_name,Tulla Natives via HortOS,Eucalyptus stellulata,Tube,2.13,2.13,available,exact_listed_size_price,https://au.hortosapp.com/plants/eucalyptus-stellulata,2026-09-18,exact_hortos_botanical_name,,6 days ago,2026-10-18,loaded_exact_species_and_size_price
Eucalyptus stoatei,exact_catalogue_name,GrowAbility Nursery via HortOS,Eucalyptus stoatei,150mm,13.64,13.64,available,exact_listed_size_price,https://au.hortosapp.com/plants/eucalyptus-stoatei,2026-09-18,exact_hortos_botanical_name,,6 days ago,2026-10-18,loaded_exact_species_and_size_price
Eucalyptus stoatei,exact_catalogue_name,GrowAbility Nursery via HortOS,Eucalyptus stoatei,Tube,4.09,4.09,available,exact_listed_size_price,https://au.hortosapp.com/plants/eucalyptus-stoatei,2026-09-18,exact_hortos_botanical_name,,6 days ago,2026-10-18,loaded_exact_species_and_size_price
Eucalyptus stoatei,exact_catalogue_name,Tulla Natives via HortOS,Eucalyptus stoatei,Tube,2.13,2.13,available,exact_listed_size_price,https://au.hortosapp.com/plants/eucalyptus-stoatei,2026-09-18,exact_hortos_botanical_name,,6 days ago,2026-10-18,loaded_exact_species_and_size_price
Eucalyptus stricklandii,exact_catalogue_name,GrowAbility Nursery via HortOS,Eucalyptus stricklandii,150mm,13.64,13.64,available,exact_listed_size_price,https://au.hortosapp.com/plants/eucalyptus-stricklandii,2026-09-18,exact_hortos_botanical_name,,6 days ago,2026-10-18,loaded_exact_species_and_size_price
Eucalyptus stricklandii,exact_catalogue_name,GrowAbility Nursery via HortOS,Eucalyptus stricklandii,35L,99.09,99.09,available,exact_listed_size_price,https://au.hortosapp.com/plants/eucalyptus-stricklandii,2026-09-18,exact_hortos_botanical_name,,6 days ago,2026-10-18,loaded_exact_species_and_size_price
Eucalyptus stricklandii,exact_catalogue_name,GrowAbility Nursery via HortOS,Eucalyptus stricklandii,Tube,4.09,4.09,available,exact_listed_size_price,https://au.hortosapp.com/plants/eucalyptus-stricklandii,2026-09-18,exact_hortos_botanical_name,,6 days ago,2026-10-18,loaded_exact_species_and_size_price
Eucalyptus stricklandii,exact_catalogue_name,Murray River Tree Farm Pty Ltd via HortOS,Eucalyptus stricklandii,200mm,12.95,12.95,available,exact_listed_size_price,https://au.hortosapp.com/plants/eucalyptus-stricklandii,2026-09-18,exact_hortos_botanical_name,,6 days ago,2026-10-18,loaded_exact_species_and_size_price
Eucalyptus stricklandii,exact_catalogue_name,Native Plant Wholesalers Pty Ltd via HortOS,Eucalyptus stricklandii,140mm,6.75,6.75,available,exact_listed_size_price,https://au.hortosapp.com/plants/eucalyptus-stricklandii,2026-09-18,exact_hortos_botanical_name,,6 days ago,2026-10-18,loaded_exact_species_and_size_price
Eucalyptus stricklandii,exact_catalogue_name,Westgrow Farm Trees via HortOS,Eucalyptus stricklandii,Forestry tube,22.73,22.73,available,exact_listed_size_price,https://au.hortosapp.com/plants/eucalyptus-stricklandii,2026-09-18,exact_hortos_botanical_name,,12 days ago,2026-10-18,loaded_exact_species_and_size_price
Eucalyptus yarraensis,exact_catalogue_name,Birds in the Bush Indigenous Plant Nursery via HortOS,Eucalyptus yarraensis,Tube,1.82,1.82,available,exact_listed_size_price,https://au.hortosapp.com/plants/eucalyptus-yarraensis,2026-09-18,exact_hortos_botanical_name,,12 days ago,2026-10-18,loaded_exact_species_and_size_price
Hakea decurrens,exact_catalogue_name,Birds in the Bush Indigenous Plant Nursery via HortOS,Hakea decurrens,Tube,1.82,1.82,available,exact_listed_size_price,https://au.hortosapp.com/plants/hakea-decurrens,2026-09-18,exact_hortos_botanical_name,,12 days ago,2026-10-18,loaded_exact_species_and_size_price
Hakea decurrens,exact_catalogue_name,Go Green Rainforest Nursery via HortOS,Hakea decurrens,140mm,6.50,6.50,available,exact_listed_size_price,https://au.hortosapp.com/plants/hakea-decurrens,2026-09-18,exact_hortos_botanical_name,,6 days ago,2026-10-18,loaded_exact_species_and_size_price
Hakea decurrens,exact_catalogue_name,Habitat Creations Group Pty Ltd via HortOS,Hakea decurrens,Tube,2.50,2.50,available,exact_listed_size_price,https://au.hortosapp.com/plants/hakea-decurrens,2026-09-18,exact_hortos_botanical_name,,6 days ago,2026-10-18,loaded_exact_species_and_size_price
Hakea leucoptera,exact_catalogue_name,Mole Station Native Plant Nursery via HortOS,Hakea leucoptera,70mm,4.00,4.00,available,exact_listed_size_price,https://au.hortosapp.com/plants/hakea-leucoptera,2026-09-18,exact_hortos_botanical_name,,6 days ago,2026-10-18,loaded_exact_species_and_size_price
Jacksonia scoparia,exact_catalogue_name,Coolum Community Native Nursery via HortOS,Jacksonia scoparia,Tube,2.00,2.00,available,exact_listed_size_price,https://au.hortosapp.com/plants/jacksonia-scoparia,2026-09-18,exact_hortos_botanical_name,,6 days ago,2026-10-18,loaded_exact_species_and_size_price
Jacksonia scoparia,exact_catalogue_name,Noosa and District Landcare Group Inc via HortOS,Jacksonia scoparia,Tube,2.00,2.00,available,exact_listed_size_price,https://au.hortosapp.com/plants/jacksonia-scoparia,2026-09-18,exact_hortos_botanical_name,,6 days ago,2026-10-18,loaded_exact_species_and_size_price
Jacksonia scoparia,exact_catalogue_name,Paten Park Native Nursery via HortOS,Jacksonia scoparia,Tube,3.00,3.00,available,exact_listed_size_price,https://au.hortosapp.com/plants/jacksonia-scoparia,2026-09-18,exact_hortos_botanical_name,,12 days ago,2026-10-18,loaded_exact_species_and_size_price
Jacksonia scoparia,exact_catalogue_name,SEQ Natives via HortOS,Jacksonia scoparia,50mm,8.00,8.00,available,exact_listed_size_price,https://au.hortosapp.com/plants/jacksonia-scoparia,2026-09-18,exact_hortos_botanical_name,,5 days ago,2026-10-18,loaded_exact_species_and_size_price
Jacksonia scoparia,exact_catalogue_name,Wallum Nurseries via HortOS,Jacksonia scoparia,Tube,2.45,2.45,available,exact_listed_size_price,https://au.hortosapp.com/plants/jacksonia-scoparia,2026-09-18,exact_hortos_botanical_name,,6 days ago,2026-10-18,loaded_exact_species_and_size_price
Leptospermum juniperinum,exact_catalogue_name,Apunga Native Nursery via HortOS,Leptospermum juniperinum,Tube,2.50,2.50,available,exact_listed_size_price,https://au.hortosapp.com/plants/leptospermum-juniperinum,2026-09-18,exact_hortos_botanical_name,,6 days ago,2026-10-18,loaded_exact_species_and_size_price
Leptospermum juniperinum,exact_catalogue_name,Paten Park Native Nursery via HortOS,Leptospermum juniperinum,Tube,3.00,3.00,available,exact_listed_size_price,https://au.hortosapp.com/plants/leptospermum-juniperinum,2026-09-18,exact_hortos_botanical_name,,12 days ago,2026-10-18,loaded_exact_species_and_size_price
Leptospermum juniperinum,exact_catalogue_name,Wallum Nurseries via HortOS,Leptospermum juniperinum,Tube,2.45,2.45,available,exact_listed_size_price,https://au.hortosapp.com/plants/leptospermum-juniperinum,2026-09-18,exact_hortos_botanical_name,,6 days ago,2026-10-18,loaded_exact_species_and_size_price
Macrozamia communis,exact_catalogue_name,Diversifolius Nursery via HortOS,Macrozamia communis,140mm,16.95,16.95,available,exact_listed_size_price,https://au.hortosapp.com/plants/macrozamia-communis,2026-09-18,exact_hortos_botanical_name,,6 days ago,2026-10-18,loaded_exact_species_and_size_price
Macrozamia communis,exact_catalogue_name,Melbourne Plant Recovery via HortOS,Macrozamia communis,1000L,4500.00,4500.00,available,exact_listed_size_price,https://au.hortosapp.com/plants/macrozamia-communis,2026-09-18,exact_hortos_botanical_name,,6 days ago,2026-10-18,loaded_exact_species_and_size_price
Macrozamia communis,exact_catalogue_name,Melbourne Plant Recovery via HortOS,Macrozamia communis,300L,1800.00,1800.00,available,exact_listed_size_price,https://au.hortosapp.com/plants/macrozamia-communis,2026-09-18,exact_hortos_botanical_name,,6 days ago,2026-10-18,loaded_exact_species_and_size_price
Macrozamia communis,exact_catalogue_name,Melbourne Plant Recovery via HortOS,Macrozamia communis,500L,3400.00,3400.00,available,exact_listed_size_price,https://au.hortosapp.com/plants/macrozamia-communis,2026-09-18,exact_hortos_botanical_name,,6 days ago,2026-10-18,loaded_exact_species_and_size_price
Melaleuca elliptica,exact_catalogue_name,Boyanup Botanical via HortOS,Melaleuca elliptica,72 cell,59.56,59.56,available,exact_listed_size_price,https://au.hortosapp.com/plants/melaleuca-elliptica,2026-09-18,exact_hortos_botanical_name,,12 days ago,2026-10-18,loaded_exact_species_and_size_price
Melaleuca halmaturorum,exact_catalogue_name,GrowAbility Nursery via HortOS,Melaleuca halmaturorum,Tube,4.09,4.09,available,exact_listed_size_price,https://au.hortosapp.com/plants/melaleuca-halmaturorum,2026-09-18,exact_hortos_botanical_name,,6 days ago,2026-10-18,loaded_exact_species_and_size_price
Melaleuca halmaturorum,exact_catalogue_name,OzTrees Nursery via HortOS,Melaleuca halmaturorum,Hiko,1.35,1.35,available,exact_listed_size_price,https://au.hortosapp.com/plants/melaleuca-halmaturorum,2026-09-18,exact_hortos_botanical_name,,6 days ago,2026-10-18,loaded_exact_species_and_size_price
Melaleuca huegelii,exact_catalogue_name,Apace WA via HortOS,Melaleuca huegelii,Tube,3.00,3.00,available,exact_listed_size_price,https://au.hortosapp.com/plants/melaleuca-huegelii,2026-09-18,exact_hortos_botanical_name,,6 days ago,2026-10-18,loaded_exact_species_and_size_price
Melaleuca huegelii,exact_catalogue_name,Mansfields Propagation Nursery via HortOS,Melaleuca huegelii,Tube,1.84,1.84,available,exact_listed_size_price,https://au.hortosapp.com/plants/melaleuca-huegelii,2026-09-18,exact_hortos_botanical_name,,6 days ago,2026-10-18,loaded_exact_species_and_size_price
Melaleuca huegelii,exact_catalogue_name,Tulla Natives via HortOS,Melaleuca huegelii,Tube,4.25,4.25,available,exact_listed_size_price,https://au.hortosapp.com/plants/melaleuca-huegelii,2026-09-18,exact_hortos_botanical_name,,6 days ago,2026-10-18,loaded_exact_species_and_size_price
Melaleuca pallidus,species_or_cultivar_listing,Silver Banksia Nursery via HortOS,Melaleuca pallida,165mm,2.30,2.30,available,exact_listed_size_price,https://au.hortosapp.com/plants/melaleuca-pallida,2026-09-18,exact_gbif_species_alias,https://www.gbif.org/species/5415482,16 days ago,2026-10-18,loaded_exact_species_and_size_price
Melaleuca pallidus,species_or_cultivar_listing,Silver Banksia Nursery via HortOS,Melaleuca pallida,50mm,2.30,2.30,available,exact_listed_size_price,https://au.hortosapp.com/plants/melaleuca-pallida,2026-09-18,exact_gbif_species_alias,https://www.gbif.org/species/5415482,12 days ago,2026-10-18,loaded_exact_species_and_size_price
Melaleuca pulchella,exact_catalogue_name,Boyanup Botanical via HortOS,Melaleuca pulchella,72 cell,59.56,59.56,available,exact_listed_size_price,https://au.hortosapp.com/plants/melaleuca-pulchella,2026-09-18,exact_hortos_botanical_name,,12 days ago,2026-10-18,loaded_exact_species_and_size_price
Melaleuca pulchella,exact_catalogue_name,GrowAbility Nursery via HortOS,Melaleuca pulchella,Tube,4.09,4.09,available,exact_listed_size_price,https://au.hortosapp.com/plants/melaleuca-pulchella,2026-09-18,exact_hortos_botanical_name,,6 days ago,2026-10-18,loaded_exact_species_and_size_price
Melaleuca squamea,exact_catalogue_name,Apunga Native Nursery via HortOS,Melaleuca squamea,Tube,2.50,2.50,available,exact_listed_size_price,https://au.hortosapp.com/plants/melaleuca-squamea,2026-09-18,exact_hortos_botanical_name,,6 days ago,2026-10-18,loaded_exact_species_and_size_price
Melicytus dentatus,exact_catalogue_name,Birds in the Bush Indigenous Plant Nursery via HortOS,Melicytus dentatus,Tube,1.82,1.82,available,exact_listed_size_price,https://au.hortosapp.com/plants/melicytus-dentatus,2026-09-18,exact_hortos_botanical_name,,12 days ago,2026-10-18,loaded_exact_species_and_size_price
Melicytus dentatus,exact_catalogue_name,Candlebark Community Nursery Inc via HortOS,Melicytus dentatus,Tube,3.18,3.18,available,exact_listed_size_price,https://au.hortosapp.com/plants/melicytus-dentatus,2026-09-18,exact_hortos_botanical_name,,6 days ago,2026-10-18,loaded_exact_species_and_size_price
Melicytus dentatus,exact_catalogue_name,Habitat Creations Group Pty Ltd via HortOS,Melicytus dentatus,Hiko,1.75,1.75,available,exact_listed_size_price,https://au.hortosapp.com/plants/melicytus-dentatus,2026-09-18,exact_hortos_botanical_name,,6 days ago,2026-10-18,loaded_exact_species_and_size_price
Melicytus dentatus,exact_catalogue_name,Habitat Creations Group Pty Ltd via HortOS,Melicytus dentatus,Tube,2.00,2.00,available,exact_listed_size_price,https://au.hortosapp.com/plants/melicytus-dentatus,2026-09-18,exact_hortos_botanical_name,,6 days ago,2026-10-18,loaded_exact_species_and_size_price
Myrsine howittiana,exact_catalogue_name,Apunga Native Nursery via HortOS,Myrsine howittiana,Tube,2.50,2.50,available,exact_listed_size_price,https://au.hortosapp.com/plants/myrsine-howittiana,2026-09-18,exact_hortos_botanical_name,,6 days ago,2026-10-18,loaded_exact_species_and_size_price
Myrsine howittiana,exact_catalogue_name,Bunya Nurseries via HortOS,Myrsine howittiana,45L,15.00,15.00,available,exact_listed_size_price,https://au.hortosapp.com/plants/myrsine-howittiana,2026-09-18,exact_hortos_botanical_name,,5 days ago,2026-10-18,loaded_exact_species_and_size_price
Myrsine howittiana,exact_catalogue_name,Candlebark Community Nursery Inc via HortOS,Myrsine howittiana,Tube,3.18,3.18,available,exact_listed_size_price,https://au.hortosapp.com/plants/myrsine-howittiana,2026-09-18,exact_hortos_botanical_name,,6 days ago,2026-10-18,loaded_exact_species_and_size_price
Myrsine howittiana,exact_catalogue_name,Habitat Creations Group Pty Ltd via HortOS,Myrsine howittiana,Tube,2.50,2.50,available,exact_listed_size_price,https://au.hortosapp.com/plants/myrsine-howittiana,2026-09-18,exact_hortos_botanical_name,,6 days ago,2026-10-18,loaded_exact_species_and_size_price
Myrsine howittiana,exact_catalogue_name,Northern Rivers Natives via HortOS,Myrsine howittiana,Npt tube,4.50,4.50,available,exact_listed_size_price,https://au.hortosapp.com/plants/myrsine-howittiana,2026-09-18,exact_hortos_botanical_name,,12 days ago,2026-10-18,loaded_exact_species_and_size_price
Myrsine howittiana,exact_catalogue_name,Wirin Wirra - Native Nursery via HortOS,Myrsine howittiana,140mm,8.40,8.40,available,exact_listed_size_price,https://au.hortosapp.com/plants/myrsine-howittiana,2026-09-18,exact_hortos_botanical_name,,6 days ago,2026-10-18,loaded_exact_species_and_size_price
Myrsine howittiana,exact_catalogue_name,Wirin Wirra - Native Nursery via HortOS,Myrsine howittiana,Tube,3.00,3.00,available,exact_listed_size_price,https://au.hortosapp.com/plants/myrsine-howittiana,2026-09-18,exact_hortos_botanical_name,,6 days ago,2026-10-18,loaded_exact_species_and_size_price
Myrtus communis,exact_catalogue_name,Winterley Nurseries Pty Ltd via HortOS,Myrtus communis,125mm,2.20,2.20,available,exact_listed_size_price,https://au.hortosapp.com/plants/myrtus-communis,2026-09-18,exact_hortos_botanical_name,,6 days ago,2026-10-18,loaded_exact_species_and_size_price
Nothofagus cunninghamii,exact_catalogue_name,Greenhill Nursery via HortOS,Nothofagus cunninghamii,45L,175.00,175.00,available,exact_listed_size_price,https://au.hortosapp.com/plants/nothofagus-cunninghamii,2026-09-18,exact_hortos_botanical_name,,6 days ago,2026-10-18,loaded_exact_species_and_size_price
Nothofagus cunninghamii,exact_catalogue_name,Native Plant Wholesalers Pty Ltd via HortOS,Nothofagus cunninghamii,200mm,13.50,13.50,available,exact_listed_size_price,https://au.hortosapp.com/plants/nothofagus-cunninghamii,2026-09-18,exact_hortos_botanical_name,,6 days ago,2026-10-18,loaded_exact_species_and_size_price
Nothofagus cunninghamii,exact_catalogue_name,Silver Banksia Nursery via HortOS,Nothofagus cunninghamii,12L,45.00,45.00,available,exact_listed_size_price,https://au.hortosapp.com/plants/nothofagus-cunninghamii,2026-09-18,exact_hortos_botanical_name,,16 days ago,2026-10-18,loaded_exact_species_and_size_price
Nothofagus cunninghamii,exact_catalogue_name,Silver Banksia Nursery via HortOS,Nothofagus cunninghamii,250mm,45.00,45.00,available,exact_listed_size_price,https://au.hortosapp.com/plants/nothofagus-cunninghamii,2026-09-18,exact_hortos_botanical_name,,12 days ago,2026-10-18,loaded_exact_species_and_size_price
Nothofagus cunninghamii,exact_catalogue_name,Silver Banksia Nursery via HortOS,Nothofagus cunninghamii,300mm,55.00,55.00,available,exact_listed_size_price,https://au.hortosapp.com/plants/nothofagus-cunninghamii,2026-09-18,exact_hortos_botanical_name,,12 days ago,2026-10-18,loaded_exact_species_and_size_price
Nothofagus cunninghamii,exact_catalogue_name,Silver Banksia Nursery via HortOS,Nothofagus cunninghamii,8L,55.00,55.00,available,exact_listed_size_price,https://au.hortosapp.com/plants/nothofagus-cunninghamii,2026-09-18,exact_hortos_botanical_name,,16 days ago,2026-10-18,loaded_exact_species_and_size_price
Olea paniculata,exact_catalogue_name,Brush Turkey Enterprises via HortOS,Olea paniculata,Tube,3.00,3.00,available,exact_listed_size_price,https://au.hortosapp.com/plants/olea-paniculata,2026-09-18,exact_hortos_botanical_name,,6 days ago,2026-10-18,loaded_exact_species_and_size_price
Olea paniculata,exact_catalogue_name,Eastern Forest Nursery Pty Ltd via HortOS,Olea paniculata,Tube,2.20,2.20,available,exact_listed_size_price,https://au.hortosapp.com/plants/olea-paniculata,2026-09-18,exact_hortos_botanical_name,,6 days ago,2026-10-18,loaded_exact_species_and_size_price
Olea paniculata,exact_catalogue_name,Go Green Rainforest Nursery via HortOS,Olea paniculata,140mm,6.50,6.50,available,exact_listed_size_price,https://au.hortosapp.com/plants/olea-paniculata,2026-09-18,exact_hortos_botanical_name,,6 days ago,2026-10-18,loaded_exact_species_and_size_price
Olea paniculata,exact_catalogue_name,Go Green Rainforest Nursery via HortOS,Olea paniculata,200mm,15.50,15.50,available,exact_listed_size_price,https://au.hortosapp.com/plants/olea-paniculata,2026-09-18,exact_hortos_botanical_name,,6 days ago,2026-10-18,loaded_exact_species_and_size_price
Olea paniculata,exact_catalogue_name,Greenstock Nurseries via HortOS,Olea paniculata,Tube,3.00,3.00,available,exact_listed_size_price,https://au.hortosapp.com/plants/olea-paniculata,2026-09-18,exact_hortos_botanical_name,,6 days ago,2026-10-18,loaded_exact_species_and_size_price
Olea paniculata,exact_catalogue_name,Kumbartcho Nursery via HortOS,Olea paniculata,Tube,1.55,1.55,available,exact_listed_size_price,https://au.hortosapp.com/plants/olea-paniculata,2026-09-18,exact_hortos_botanical_name,,6 days ago,2026-10-18,loaded_exact_species_and_size_price
Olea paniculata,exact_catalogue_name,Noosa and District Landcare Group Inc via HortOS,Olea paniculata,Tube,2.00,2.00,available,exact_listed_size_price,https://au.hortosapp.com/plants/olea-paniculata,2026-09-18,exact_hortos_botanical_name,,6 days ago,2026-10-18,loaded_exact_species_and_size_price
Olea paniculata,exact_catalogue_name,Northern Rivers Natives via HortOS,Olea paniculata,Tube,4.50,4.50,available,exact_listed_size_price,https://au.hortosapp.com/plants/olea-paniculata,2026-09-18,exact_hortos_botanical_name,,12 days ago,2026-10-18,loaded_exact_species_and_size_price
Olea paniculata,exact_catalogue_name,Paten Park Native Nursery via HortOS,Olea paniculata,Tube,3.00,3.00,available,exact_listed_size_price,https://au.hortosapp.com/plants/olea-paniculata,2026-09-18,exact_hortos_botanical_name,,12 days ago,2026-10-18,loaded_exact_species_and_size_price
Olea paniculata,exact_catalogue_name,Regen Australia via HortOS,Olea paniculata,Tube,3.08,3.08,available,exact_listed_size_price,https://au.hortosapp.com/plants/olea-paniculata,2026-09-18,exact_hortos_botanical_name,,6 days ago,2026-10-18,loaded_exact_species_and_size_price
